en	meaning_en	target_lang	translation	gender	ui_lang	trick_text_en	trick_text_translated	status
armor	protective covering worn in combat	es	armadura	f	ar			empty
armor	protective covering worn in combat	es	armadura	f	de			empty
armor	protective covering worn in combat	es	armadura	f	en			empty
armor	protective covering worn in combat	es	armadura	f	es			empty
armor	protective covering worn in combat	es	armadura	f	fr			empty
armor	protective covering worn in combat	es	armadura	f	hi			empty
armor	protective covering worn in combat	es	armadura	f	it			empty
armor	protective covering worn in combat	es	armadura	f	ja			empty
armor	protective covering worn in combat	es	armadura	f	pt			empty
armor	protective covering worn in combat	es	armadura	f	ru			empty
armor	protective covering worn in combat	es	armadura	f	zh			empty
armor	protective covering worn in combat	fr	armure	f	ar			empty
armor	protective covering worn in combat	fr	armure	f	de			empty
armor	protective covering worn in combat	fr	armure	f	en			empty
armor	protective covering worn in combat	fr	armure	f	es			empty
armor	protective covering worn in combat	fr	armure	f	fr			empty
armor	protective covering worn in combat	fr	armure	f	hi			empty
armor	protective covering worn in combat	fr	armure	f	it			empty
armor	protective covering worn in combat	fr	armure	f	ja			empty
armor	protective covering worn in combat	fr	armure	f	pt			empty
armor	protective covering worn in combat	fr	armure	f	ru			empty
armor	protective covering worn in combat	fr	armure	f	zh			empty
armor	protective covering worn in combat	hi	कवच	m	ar			empty
armor	protective covering worn in combat	hi	कवच	m	de			empty
armor	protective covering worn in combat	hi	कवच	m	en			empty
armor	protective covering worn in combat	hi	कवच	m	es			empty
armor	protective covering worn in combat	hi	कवच	m	fr			empty
armor	protective covering worn in combat	hi	कवच	m	hi			empty
armor	protective covering worn in combat	hi	कवच	m	it			empty
armor	protective covering worn in combat	hi	कवच	m	ja			empty
armor	protective covering worn in combat	hi	कवच	m	pt			empty
armor	protective covering worn in combat	hi	कवच	m	ru			empty
armor	protective covering worn in combat	hi	कवच	m	zh			empty
armor	protective covering worn in combat	it	armatura	f	ar			empty
armor	protective covering worn in combat	it	armatura	f	de			empty
armor	protective covering worn in combat	it	armatura	f	en			empty
armor	protective covering worn in combat	it	armatura	f	es			empty
armor	protective covering worn in combat	it	armatura	f	fr			empty
armor	protective covering worn in combat	it	armatura	f	hi			empty
armor	protective covering worn in combat	it	armatura	f	it			empty
armor	protective covering worn in combat	it	armatura	f	ja			empty
armor	protective covering worn in combat	it	armatura	f	pt			empty
armor	protective covering worn in combat	it	armatura	f	ru			empty
armor	protective covering worn in combat	it	armatura	f	zh			empty
armor	protective covering worn in combat	pt	armadura	f	ar			empty
armor	protective covering worn in combat	pt	armadura	f	de			empty
armor	protective covering worn in combat	pt	armadura	f	en			empty
armor	protective covering worn in combat	pt	armadura	f	es			empty
armor	protective covering worn in combat	pt	armadura	f	fr			empty
armor	protective covering worn in combat	pt	armadura	f	hi			empty
armor	protective covering worn in combat	pt	armadura	f	it			empty
armor	protective covering worn in combat	pt	armadura	f	ja			empty
armor	protective covering worn in combat	pt	armadura	f	pt			empty
armor	protective covering worn in combat	pt	armadura	f	ru			empty
armor	protective covering worn in combat	pt	armadura	f	zh			empty
armor	protective covering worn in combat	ru	доспехи	m	ar			empty
armor	protective covering worn in combat	ru	доспехи	m	de			empty
armor	protective covering worn in combat	ru	доспехи	m	en			empty
armor	protective covering worn in combat	ru	доспехи	m	es			empty
armor	protective covering worn in combat	ru	доспехи	m	fr			empty
armor	protective covering worn in combat	ru	доспехи	m	hi			empty
armor	protective covering worn in combat	ru	доспехи	m	it			empty
armor	protective covering worn in combat	ru	доспехи	m	ja			empty
armor	protective covering worn in combat	ru	доспехи	m	pt			empty
armor	protective covering worn in combat	ru	доспехи	m	ru			empty
armor	protective covering worn in combat	ru	доспехи	m	zh			empty
army	military	ar	جيش	m	ar			empty
army	military	ar	جيش	m	de			empty
army	military	ar	جيش	m	en			empty
army	military	ar	جيش	m	es			empty
army	military	ar	جيش	m	fr			empty
army	military	ar	جيش	m	hi			empty
army	military	ar	جيش	m	it			empty
army	military	ar	جيش	m	ja			empty
army	military	ar	جيش	m	pt			empty
army	military	ar	جيش	m	ru			empty
army	military	ar	جيش	m	zh			empty
army	military	de	Armee	f	ar			empty
army	military	de	Armee	f	de			empty
army	military	de	Armee	f	en			empty
army	military	de	Armee	f	es			empty
army	military	de	Armee	f	fr			empty
army	military	de	Armee	f	hi			empty
army	military	de	Armee	f	it			empty
army	military	de	Armee	f	ja			empty
army	military	de	Armee	f	pt			empty
army	military	de	Armee	f	ru			empty
army	military	de	Armee	f	zh			empty
army	military	es	ejército	m	ar			empty
army	military	es	ejército	m	de			empty
army	military	es	ejército	m	en			empty
army	military	es	ejército	m	es			empty
army	military	es	ejército	m	fr			empty
army	military	es	ejército	m	hi			empty
army	military	es	ejército	m	it			empty
army	military	es	ejército	m	ja			empty
army	military	es	ejército	m	pt			empty
army	military	es	ejército	m	ru			empty
army	military	es	ejército	m	zh			empty
army	military	fr	armée	f	ar			empty
army	military	fr	armée	f	de			empty
army	military	fr	armée	f	en			empty
army	military	fr	armée	f	es			empty
army	military	fr	armée	f	fr			empty
army	military	fr	armée	f	hi			empty
army	military	fr	armée	f	it			empty
army	military	fr	armée	f	ja			empty
army	military	fr	armée	f	pt			empty
army	military	fr	armée	f	ru			empty
army	military	fr	armée	f	zh			empty
army	military	hi	सेना	f	ar			empty
army	military	hi	सेना	f	de			empty
army	military	hi	सेना	f	en			empty
army	military	hi	सेना	f	es			empty
army	military	hi	सेना	f	fr			empty
army	military	hi	सेना	f	hi			empty
army	military	hi	सेना	f	it			empty
army	military	hi	सेना	f	ja			empty
army	military	hi	सेना	f	pt			empty
army	military	hi	सेना	f	ru			empty
army	military	hi	सेना	f	zh			empty
army	military	it	esercito	m	ar			empty
army	military	it	esercito	m	de			empty
army	military	it	esercito	m	en			empty
army	military	it	esercito	m	es			empty
army	military	it	esercito	m	fr			empty
army	military	it	esercito	m	hi			empty
army	military	it	esercito	m	it			empty
army	military	it	esercito	m	ja			empty
army	military	it	esercito	m	pt			empty
army	military	it	esercito	m	ru			empty
army	military	it	esercito	m	zh			empty
army	military	pt	exército	m	ar			empty
army	military	pt	exército	m	de			empty
army	military	pt	exército	m	en			empty
army	military	pt	exército	m	es			empty
army	military	pt	exército	m	fr			empty
army	military	pt	exército	m	hi			empty
army	military	pt	exército	m	it			empty
army	military	pt	exército	m	ja			empty
army	military	pt	exército	m	pt			empty
army	military	pt	exército	m	ru			empty
army	military	pt	exército	m	zh			empty
army	military	ru	армия	f	ar			empty
army	military	ru	армия	f	de			empty
army	military	ru	армия	f	en			empty
army	military	ru	армия	f	es			empty
army	military	ru	армия	f	fr			empty
army	military	ru	армия	f	hi			empty
army	military	ru	армия	f	it			empty
army	military	ru	армия	f	ja			empty
army	military	ru	армия	f	pt			empty
army	military	ru	армия	f	ru			empty
army	military	ru	армия	f	zh			empty
aroma	a distinctive pleasant smell	ar	عطر	m	ar			empty
aroma	a distinctive pleasant smell	ar	عطر	m	de			empty
aroma	a distinctive pleasant smell	ar	عطر	m	en			empty
aroma	a distinctive pleasant smell	ar	عطر	m	es			empty
aroma	a distinctive pleasant smell	ar	عطر	m	fr			empty
aroma	a distinctive pleasant smell	ar	عطر	m	hi			empty
aroma	a distinctive pleasant smell	ar	عطر	m	it			empty
aroma	a distinctive pleasant smell	ar	عطر	m	ja			empty
aroma	a distinctive pleasant smell	ar	عطر	m	pt			empty
aroma	a distinctive pleasant smell	ar	عطر	m	ru			empty
aroma	a distinctive pleasant smell	ar	عطر	m	zh			empty
aroma	a distinctive pleasant smell	de	Aroma	n	ar			empty
aroma	a distinctive pleasant smell	de	Aroma	n	de			empty
aroma	a distinctive pleasant smell	de	Aroma	n	en			empty
aroma	a distinctive pleasant smell	de	Aroma	n	es			empty
aroma	a distinctive pleasant smell	de	Aroma	n	fr			empty
aroma	a distinctive pleasant smell	de	Aroma	n	hi			empty
aroma	a distinctive pleasant smell	de	Aroma	n	it			empty
aroma	a distinctive pleasant smell	de	Aroma	n	ja			empty
aroma	a distinctive pleasant smell	de	Aroma	n	pt			empty
aroma	a distinctive pleasant smell	de	Aroma	n	ru			empty
aroma	a distinctive pleasant smell	de	Aroma	n	zh			empty
aroma	a distinctive pleasant smell	es	aroma	m	ar			empty
aroma	a distinctive pleasant smell	es	aroma	m	de			empty
aroma	a distinctive pleasant smell	es	aroma	m	en			empty
aroma	a distinctive pleasant smell	es	aroma	m	es			empty
aroma	a distinctive pleasant smell	es	aroma	m	fr			empty
aroma	a distinctive pleasant smell	es	aroma	m	hi			empty
aroma	a distinctive pleasant smell	es	aroma	m	it			empty
aroma	a distinctive pleasant smell	es	aroma	m	ja			empty
aroma	a distinctive pleasant smell	es	aroma	m	pt			empty
aroma	a distinctive pleasant smell	es	aroma	m	ru			empty
aroma	a distinctive pleasant smell	es	aroma	m	zh			empty
aroma	a distinctive pleasant smell	fr	arôme	m	ar			empty
aroma	a distinctive pleasant smell	fr	arôme	m	de			empty
aroma	a distinctive pleasant smell	fr	arôme	m	en			empty
aroma	a distinctive pleasant smell	fr	arôme	m	es			empty
aroma	a distinctive pleasant smell	fr	arôme	m	fr			empty
aroma	a distinctive pleasant smell	fr	arôme	m	hi			empty
aroma	a distinctive pleasant smell	fr	arôme	m	it			empty
aroma	a distinctive pleasant smell	fr	arôme	m	ja			empty
aroma	a distinctive pleasant smell	fr	arôme	m	pt			empty
aroma	a distinctive pleasant smell	fr	arôme	m	ru			empty
aroma	a distinctive pleasant smell	fr	arôme	m	zh			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	ar			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	de			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	en			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	es			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	fr			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	hi			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	it			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	ja			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	pt			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	ru			empty
aroma	a distinctive pleasant smell	hi	सुगंध	m	zh			empty
aroma	a distinctive pleasant smell	it	aroma	m	ar			empty
aroma	a distinctive pleasant smell	it	aroma	m	de			empty
aroma	a distinctive pleasant smell	it	aroma	m	en			empty
aroma	a distinctive pleasant smell	it	aroma	m	es			empty
aroma	a distinctive pleasant smell	it	aroma	m	fr			empty
aroma	a distinctive pleasant smell	it	aroma	m	hi			empty
aroma	a distinctive pleasant smell	it	aroma	m	it			empty
aroma	a distinctive pleasant smell	it	aroma	m	ja			empty
aroma	a distinctive pleasant smell	it	aroma	m	pt			empty
aroma	a distinctive pleasant smell	it	aroma	m	ru			empty
aroma	a distinctive pleasant smell	it	aroma	m	zh			empty
aroma	a distinctive pleasant smell	pt	aroma	m	ar			empty
aroma	a distinctive pleasant smell	pt	aroma	m	de			empty
aroma	a distinctive pleasant smell	pt	aroma	m	en			empty
aroma	a distinctive pleasant smell	pt	aroma	m	es			empty
aroma	a distinctive pleasant smell	pt	aroma	m	fr			empty
aroma	a distinctive pleasant smell	pt	aroma	m	hi			empty
aroma	a distinctive pleasant smell	pt	aroma	m	it			empty
aroma	a distinctive pleasant smell	pt	aroma	m	ja			empty
aroma	a distinctive pleasant smell	pt	aroma	m	pt			empty
aroma	a distinctive pleasant smell	pt	aroma	m	ru			empty
aroma	a distinctive pleasant smell	pt	aroma	m	zh			empty
aroma	a distinctive pleasant smell	ru	аромат	m	ar			empty
aroma	a distinctive pleasant smell	ru	аромат	m	de			empty
aroma	a distinctive pleasant smell	ru	аромат	m	en			empty
aroma	a distinctive pleasant smell	ru	аромат	m	es			empty
aroma	a distinctive pleasant smell	ru	аромат	m	fr			empty
aroma	a distinctive pleasant smell	ru	аромат	m	hi			empty
aroma	a distinctive pleasant smell	ru	аромат	m	it			empty
aroma	a distinctive pleasant smell	ru	аромат	m	ja			empty
aroma	a distinctive pleasant smell	ru	аромат	m	pt			empty
aroma	a distinctive pleasant smell	ru	аромат	m	ru			empty
aroma	a distinctive pleasant smell	ru	аромат	m	zh			empty
array	an impressive display or range of something	ar	مجموعة	f	ar			empty
array	an impressive display or range of something	ar	مجموعة	f	de			empty
array	an impressive display or range of something	ar	مجموعة	f	en			empty
array	an impressive display or range of something	ar	مجموعة	f	es			empty
