en	lang	translation	gender	meaning_translation
multitude	it	numero	m	
multitude	pt	multidão	m	
multitude	ru			
multitude	ar			
multitude	hi			
multitude	ja			
multitude	zh			
murderer	de			
murderer	es			
murderer	it	conoscente	m	
murderer	pt	assassino	m	
murderer	ru			
murderer	ar			
murderer	hi			
murderer	ja			
murderer	zh			
museum	de			
museum	es			
museum	it	edificio	m	
museum	pt	museu	m	
museum	ru			
museum	ar			
museum	hi			
museum	ja			
museum	zh			
mushroom	de			
mushroom	es			
mushroom	it	crescita	f	
mushroom	pt	cogumelo	m	
mushroom	ru			
mushroom	ar			
mushroom	hi			
mushroom	ja			
mushroom	zh			
musical	de			
musical	es			
musical	it	dramma	m	
musical	pt	musical	m	
musical	ru			
musical	ar			
musical	hi			
musical	ja			
musical	zh			
musician	de			
musician	es			
musician	it	conoscente	m	
musician	pt	músico	m	
musician	ru			
musician	ar			
musician	hi			
musician	ja			
musician	zh			
muslim	de			
muslim	es			
muslim	it	seguace	m	
muslim	pt	muçulmano	m	
muslim	ru			
muslim	ar			
muslim	hi			
muslim	ja			
muslim	zh			
mustard	de			
mustard	es			
mustard	it	giallo	m	
mustard	pt	mostarda	f	
mustard	ru			
mustard	ar			
mustard	hi			
mustard	ja			
mustard	zh			
mystery	de			
mystery	es			
mystery	it	mystery	m	
mystery	pt	mistério	m	
mystery	ru			
mystery	ar			
mystery	hi			
mystery	ja			
mystery	zh			
myth	de			
myth	es			
myth	it	myth	m	
myth	pt	mito	m	
myth	ru			
myth	ar			
myth	hi			
myth	ja			
myth	zh			
naan	de			
naan	es			
naan	it	tipo	m	
naan	pt	naan	m	
naan	ru			
naan	ar			
naan	hi			
naan	ja			
naan	zh			
narration	de			
narration	es			
narration	it	atto	m	
narration	pt	narração	f	
narration	ru			
narration	ar			
narration	hi			
narration	ja			
narration	zh			
narrative	de			
narrative	es			
narrative	it	narrative	m	
narrative	pt	narrativa	f	
narrative	ru			
narrative	ar			
narrative	hi			
narrative	ja			
narrative	zh			
nationalist	de			
nationalist	es			
nationalist	it	conoscente	m	
nationalist	pt	nacionalista	f	
nationalist	ru			
nationalist	ar			
nationalist	hi			
nationalist	ja			
nationalist	zh			
nationality	de			
nationality	es			
nationality	it	nascita	f	
nationality	pt	nacionalidade	f	
nationality	ru			
nationality	ar			
nationality	hi			
nationality	ja			
nationality	zh			
nausea	de			
nausea	es			
nausea	it	sentimento	m	
nausea	pt	náusea	f	
nausea	ru			
nausea	ar			
nausea	hi			
nausea	ja			
nausea	zh			
navy	de			
navy	es			
navy	it	ramo	m	
navy	pt	marinha	f	
navy	ru			
navy	ar			
navy	hi			
navy	ja			
navy	zh			
necessity	de			
necessity	es			
necessity	it	stato	m	
necessity	pt	necessidade	f	
necessity	ru			
necessity	ar			
necessity	hi			
necessity	ja			
necessity	zh			
neon	de			
neon	es			
neon	it	elemento	m	
neon	pt	néon	m	
neon	ru			
neon	ar			
neon	hi			
neon	ja			
neon	zh			
nerd	de			
nerd	es			
nerd	it	conoscente	m	
nerd	pt	nerd	m	
nerd	ru			
nerd	ar			
nerd	hi			
nerd	ja			
nerd	zh			
nerve	de			
nerve	es			
nerve	it	fascio	m	
nerve	pt	nervo	m	
nerve	ru			
nerve	ar			
nerve	hi			
nerve	ja			
nerve	zh			
opera	de			
opera	es			
opera	it	lavoro	m	
opera	pt	ópera	f	
opera	ru			
opera	ar			
opera	hi			
opera	ja			
opera	zh			
oppression	de			
oppression	es			
oppression	it	controllo	m	
oppression	pt	opressão	f	
oppression	ru			
oppression	ar			
oppression	hi			
oppression	ja			
oppression	zh			
orange	de			
orange	es			
orange	it	frutto	m	
orange	pt	laranja	f	
orange	ru			
orange	ar			
orange	hi			
orange	ja			
orange	zh			
orbit	de			
orbit	es			
orbit	it	sentiero	m	
orbit	pt	órbita	f	
orbit	ru			
orbit	ar			
orbit	hi			
orbit	ja			
orbit	zh			
ordinance	de			
ordinance	es			
ordinance	it	ordine	m	
ordinance	pt	portaria	f	
ordinance	ru			
ordinance	ar			
ordinance	hi			
ordinance	ja			
ordinance	zh			
organ	de			
organ	es			
organ	it	parte	f	
organ	pt	órgão	m	
organ	ru			
organ	ar			
organ	hi			
organ	ja			
organ	zh			
organism	de			
organism	es			
organism	it	vita	f	
organism	pt	organismo	m	
organism	ru			
organism	ar			
organism	hi			
organism	ja			
organism	zh			
orient	de			
orient	es			
orient	it	orient	m	
orient	pt	oriente	m	
orient	ru			
orient	ar			
orient	hi			
orient	ja			
orient	zh			
ornament	de			
ornament	es			
ornament	it	oggetto	m	
ornament	pt	ornamento	m	
ornament	ru			
ornament	ar			
ornament	hi			
ornament	ja			
ornament	zh			
ostrich	de			
ostrich	es			
ostrich	it	uccello	m	
ostrich	pt	avestruz	m	
ostrich	ru			
ostrich	ar			
ostrich	hi			
ostrich	ja			
ostrich	zh			
ounce	de			
ounce	es			
ounce	it	acro	m	
ounce	pt	onça	f	
ounce	ru			
ounce	ar			
ounce	hi			
ounce	ja			
ounce	zh			
outbreak	de			
outbreak	es			
outbreak	it	occorrenza	f	
outbreak	pt	surto	m	
outbreak	ru			
outbreak	ar			
outbreak	hi			
outbreak	ja			
outbreak	zh			
outlet	fr	sortie	f	
outlet	de			
outlet	es			
outlet	it	tubo	m	
outlet	pt	saída	f	
outlet	ru			
outlet	ar			
outlet	hi			
outlet	ja			
outlet	zh			
outrage	fr	outrage	m	
outrage	de			
outrage	es			
outrage	it	outrage	m	
outrage	pt	revolta	f	
outrage	ru			
outrage	ar			
outrage	hi			
outrage	ja			
outrage	zh			
outset	fr	début	m	
outset	de			
outset	es			
outset	it	inizio	m	
outset	pt	início	m	
outset	ru			
outset	ar			
outset	hi			
outset	ja			
outset	zh			
overcoat	fr	pardessus	m	
overcoat	de			
overcoat	es			
overcoat	it	freddo	m	
overcoat	pt	sobretudo	m	
overcoat	ru			
overcoat	ar			
overcoat	hi			
overcoat	ja			
overcoat	zh			
overflow	fr	débordement	m	
overflow	de			
overflow	es			
overflow	it	spazio	m	
overflow	pt	transbordamento	m	
overflow	ru			
overflow	ar			
overflow	hi			
overflow	ja			
overflow	zh			
oversight	fr	omission	f	
oversight	de			
oversight	es			
oversight	it	fallimento	m	
oversight	pt	descuido	m	
oversight	ru			
oversight	ar			
oversight	hi			
oversight	ja			
oversight	zh			
overtime	fr	heures supplémentaires	f	
overtime	de			
overtime	es			
overtime	it	tempo	m	
overtime	pt	horas extras	m	
overtime	ru			
overtime	ar			
overtime	hi			
overtime	ja			
overtime	zh			
overture	fr	ouverture	f	
overture	de			
overture	es			
overture	it	pezzo	m	
overture	pt	abertura	f	
overture	ru			
overture	ar			
overture	hi			
overture	ja			
overture	zh			
oxygen	fr	oxygène	m	
oxygen	de			
oxygen	es			
oxygen	it	gas	m	
oxygen	pt	oxigênio	m	
oxygen	ru			
oxygen	ar			
oxygen	hi			
oxygen	ja			
oxygen	zh			
oyster	fr	huître	f	
oyster	de			
oyster	es			
oyster	it	cibo	m	
oyster	pt	ostra	f	
oyster	ru			
oyster	ar			
oyster	hi			
oyster	ja			
oyster	zh			
pact	fr	pacte	m	
pact	de			
pact	es			
pact	it	accordo	m	
pact	pt	pacto	m	
pact	ru			
pact	ar			
pact	hi			
pact	ja			
pact	zh			
pad	fr	coussin	m	
pad	de			
pad	es			
pad	it	pezzo	m	
pad	pt	almofada	f	
pad	ru			
pad	ar			
pad	hi			
pad	ja			
pad	zh			
paint	fr	peinture	f	
paint	de			
paint	es			
paint	it	acido	m	
paint	pt	tinta	f	
paint	ru			
paint	ar			
paint	hi			
paint	ja			
paint	zh			
painter	fr	peintre	m	
painter	de			
painter	es			
painter	it	artista	m	
painter	pt	pintor	m	
painter	ru			
painter	ar			
painter	hi			
painter	ja			
painter	zh			
pal	fr	copain	m	
pal	de			
pal	es			
pal	it	amico	m	
pal	pt	amigo	m	
pal	ru			
pal	ar			
pal	hi			
pal	ja			
pal	zh			
palace	fr	palais	m	
palace	de			
palace	es			
palace	it	edificio	m	
palace	pt	palácio	m	
palace	ru			
palace	ar			
palace	hi			
palace	ja			
palace	zh			
palm	fr	paume	f	
palm	de			
palm	es			
palm	it	superficie	f	
palm	pt	palma	f	
palm	ru			
palm	ar			
palm	hi			
palm	ja			
palm	zh			
pan	fr	poêle	f	
pan	de			
pan	es			
pan	it	metallo	m	
pan	pt	frigideira	f	
pan	ru			
pan	ar			
pan	hi			
pan	ja			
pan	zh			
pancake	fr	crêpe	f	
pancake	de			
pancake	es			
pancake	it	padella	f	
pancake	pt	panqueca	f	
pancake	ru			
pancake	ar			
pancake	hi			
pancake	ja			
pancake	zh			
panda	fr	panda	m	
panda	de			
panda	es			
panda	it	panda	f	
panda	pt	panda	f	
panda	ru			
panda	ar			
panda	hi			
panda	ja			
panda	zh			
panic	fr	panique	f	
panic	de			
panic	es			
panic	it	paura	f	
panic	pt	pânico	m	
panic	ru			
panic	ar			
panic	hi			
panic	ja			
panic	zh			
panther	fr	panthère	f	
panther	de			
panther	es			
panther	it	nero	m	
panther	pt	pantera	f	
panther	ru			
panther	ar			
panther	hi			
panther	ja			
panther	zh			
pants	fr	pantalon	m	
pants	de			
pants	es			
pants	it	corpo	m	
pants	pt	calças	m	
pants	ru			
pants	ar			
pants	hi			
pants	ja			
pants	zh			
paradise	fr	paradis	m	
paradise	de			
paradise	es			
paradise	it	ideale	m	
paradise	pt	paraíso	m	
paradise	ru			
paradise	ar			
paradise	hi			
paradise	ja			
paradise	zh			
paralysis	fr	paralysie	f	
paralysis	de			
paralysis	es			
paralysis	it	perdita	f	
paralysis	pt	paralisia	f	
paralysis	ru			
paralysis	ar			
paralysis	hi			
paralysis	ja			
paralysis	zh			
parcel	fr	colis	m	
parcel	de			
parcel	es			
parcel	it	oggetto	m	
parcel	pt	pacote	m	
parcel	ru			
parcel	ar			
parcel	hi			
parcel	ja			
parcel	zh			
pardon	fr	pardon	m	
pardon	de			
pardon	es			
pardon	it	contabilità	f	
pardon	pt	perdão	m	
pardon	ru			
pardon	ar			
pardon	hi			
pardon	ja			
pardon	zh			
parliament	fr	parlement	m	
parliament	de			
parliament	es			
parliament	it	corpo	m	
parliament	pt	parlamento	m	
parliament	ru			
parliament	ar			
parliament	hi			
parliament	ja			
parliament	zh			
parsley	fr	persil	m	
parsley	de			
parsley	es			
parsley	it	cibo	m	
parsley	pt	salsa	f	
parsley	ru			
parsley	ar			
parsley	hi			
parsley	ja			
parsley	zh			
particle	fr	particule	f	
particle	de			
particle	es			
particle	it	porzione	f	
particle	pt	partícula	f	
particle	ru			
particle	ar			
particle	hi			
particle	ja			
particle	zh			
particular	fr	détail	m	
particular	de			
particular	es			
particular	it	articolo	m	
particular	pt	particular	m	
particular	ru			
particular	ar			
particular	hi			
particular	ja			
particular	zh			
partition	fr	cloison	f	
partition	de			
partition	es			
partition	it	struttura	f	
partition	pt	divisória	f	
partition	ru			
partition	ar			
partition	hi			
partition	ja			
partition	zh			
pie	fr	tarte	f	
pie	de			
pie	es			
pie	it	piatto	m	
pie	pt	torta	f	
pie	ru			
pie	ar			
pie	hi			
pie	ja			
pie	zh			
pig	fr	cochon	m	
pig	de			
pig	es			
pig	it	carne	f	
pig	pt	porco	m	
pig	ru			
pig	ar			
pig	hi			
pig	ja			
pig	zh			
pigeon	fr	pigeon	m	
pigeon	de			
pigeon	es			
pigeon	it	uccello	m	
pigeon	pt	pombo	m	
pigeon	ru			
pigeon	ar			
pigeon	hi			
pigeon	ja			
pigeon	zh			
pilgrim	fr	pèlerin	m	
pilgrim	de			
pilgrim	es			
pilgrim	it	conoscente	m	
pilgrim	pt	peregrino	m	
pilgrim	ru			
pilgrim	ar			
pilgrim	hi			
pilgrim	ja			
pilgrim	zh			
pill	fr	pilule	f	
pill	de			
pill	es			
pill	it	massa	f	
pill	pt	pílula	f	
pill	ru			
pill	ar			
pill	hi			
pill	ja			
pill	zh			
pin	fr	épingle	f	
pin	de			
pin	es			
pin	it	pezzo	m	
pin	pt	alfinete	m	
pin	ru			
pin	ar			
pin	hi			
pin	ja			
pin	zh			
pinch	fr	pincée	f	
pinch	de			
pinch	es			
pinch	it	presa	f	
pinch	pt	belço	m	
pinch	ru			
pinch	ar			
pinch	hi			
pinch	ja			
pinch	zh			
pine	fr	pin	m	
pine	de			
pine	es			
pine	it	albero	m	
pine	pt	pinheiro	m	
pine	ru			
pine	ar			
pine	hi			
pine	ja			
pine	zh			
pineapple	fr	ananas	m	
pineapple	de			
pineapple	es			
pineapple	it	frutto	m	
pineapple	pt	abacaxi	m	
pineapple	ru			
pineapple	ar			
pineapple	hi			
pineapple	ja			
pineapple	zh			
pink	fr	rose	m	
pink	de			
pink	es			
pink	it	rosso	m	
pink	pt	rosa	f	
pink	ru			
pink	ar			
pink	hi			
pink	ja			
pink	zh			
pipe	fr	tuyau	m	
pipe	de			
pipe	es			
pipe	it	tubo	m	
pipe	pt	cano	m	
pipe	ru			
pipe	ar			
pipe	hi			
pipe	ja			
pipe	zh			
pit	fr	fosse	f	
pit	de			
pit	es			
pit	it	buco	m	
pit	pt	cova	f	
pit	ru			
pit	ar			
pit	hi			
pit	ja			
pit	zh			
pitchfork	fr	fourche	f	
pitchfork	de			
pitchfork	es			
pitchfork	it	fattoria	f	
pitchfork	pt	forcado	m	
pitchfork	ru			
pitchfork	ar			
pitchfork	hi			
pitchfork	ja			
pitchfork	zh			
pity	fr	pitié	f	
pity	de			
pity	es			
pity	it	sentimento	m	
pity	pt	pena	f	
pity	ru			
pity	ar			
pity	hi			
pity	ja			
pity	zh			
pizza	fr	pizza	f	
pizza	de			
pizza	es			
pizza	it	piatto	m	
pizza	pt	pizza	f	
pizza	ru			
pizza	ar			
pizza	hi			
pizza	ja			
pizza	zh			
placement	fr	placement	m	
placement	de			
placement	es			
placement	it	contabilità	f	
placement	pt	colocação	f	
placement	ru			
placement	ar			
placement	hi			
placement	ja			
placement	zh			
plague	fr	peste	f	
plague	de			
plague	es			
plague	it	malattia	f	
plague	pt	praga	f	
plague	ru			
plague	ar			
plague	hi			
plague	ja			
plague	zh			
plaintiff	fr	plaignant	m	
plaintiff	de			
plaintiff	es			
plaintiff	it	conoscente	m	
plaintiff	pt	requerente	m	
plaintiff	ru			
plaintiff	ar			
plaintiff	hi			
plaintiff	ja			
plaintiff	zh			
planet	fr	planète	f	
planet	de			
planet	es			
planet	it	corpo	m	
planet	pt	planeta	f	
planet	ru			
planet	ar			
planet	hi			
planet	ja			
planet	zh			
plantation	fr	plantation	f	
plantation	de			
plantation	es			
plantation	it	plantazione	f	
plantation	pt	plantação	f	
plantation	ru			
plantation	ar			
plantation	hi			
plantation	ja			
plantation	zh			
plateau	fr	plateau	m	
plateau	de			
plateau	es			
plateau	it	area	f	
plateau	pt	planalto	m	
plateau	ru			
plateau	ar			
plateau	hi			
plateau	ja			
plateau	zh			
platoon	fr	peloton	m	
platoon	de			
platoon	es			
platoon	it	platoon	m	
platoon	pt	pelotão	m	
platoon	ru			
platoon	ar			
platoon	hi			
platoon	ja			
platoon	zh			
playground	fr	terrain de jeu	m	
playground	de			
playground	es			
playground	it	area	f	
playground	pt	parque infantil	m	
playground	ru			
playground	ar			
playground	hi			
playground	ja			
playground	zh			
plea	fr	requête	f	
plea	de			
plea	es			
plea	it	richiesta	f	
plea	pt	súplica	f	
plea	ru			
plea	ar			
plea	hi			
plea	ja			
plea	zh			
pledge	fr	promesse	f	
pledge	de			
pledge	es			
pledge	it	impresa	f	
pledge	pt	promessa	f	
pledge	ru			
pledge	ar			
pledge	hi			
pledge	ja			
pledge	zh			
plow	fr	charrue	f	
plow	de			
plow	es			
plow	it	aratro	m	
plow	pt	arado	m	
plow	ru			
plow	ar			
plow	hi			
plow	ja			
plow	zh			
plum	fr	prune	f	
plum	de			
plum	es			
plum	it	frutto	m	
plum	pt	ameixa	f	
plum	ru			
plum	ar			
plum	hi			
plum	ja			
plum	zh			
plump	fr	rondeur	f	
plump	de			
plump	es			
plump	it	qualità	f	
plump	pt	roliço	m	
plump	ru			
plump	ar			
plump	hi			
plump	ja			
plump	zh			
pocket	fr	poche	f	
pocket	de			
pocket	es			
pocket	it	borsa	f	
pocket	pt	bolso	m	
pocket	ru			
pocket	ar			
pocket	hi			
pocket	ja			
pocket	zh			
poetry	fr	poésie	f	
poetry	de			
poetry	es			
poetry	it	lavoro	m	
poetry	pt	poesia	f	
poetry	ru			
poetry	ar			
poetry	hi			
poetry	ja			
poetry	zh			
pointer	fr	pointeur	m	
pointer	de			
pointer	es			
pointer	it	pointer	m	
pointer	pt	ponteiro	m	
pointer	ru			
pointer	ar			
pointer	hi			
pointer	ja			
pointer	zh			
poison	fr	poison	m	
poison	de			
poison	es			
poison	it	acido	m	
poison	pt	veneno	m	
poison	ru			
poison	ar			
poison	hi			
poison	ja			
poison	zh			
pole	fr	poteau	m	
pole	de			
pole	es			
pole	it	pezzo	m	
pole	pt	poste	m	
pole	ru			
pole	ar			
pole	hi			
pole	ja			
pole	zh			
policeman	fr	policier	m	
policeman	de			
policeman	es			
policeman	it	membro	m	
policeman	pt	policial	m	
policeman	ru			
policeman	ar			
policeman	hi			
policeman	ja			
policeman	zh			
politician	fr	politicien	m	
politician	de			
politician	es			
politician	it	conoscente	m	
politician	pt	político	m	
politician	ru			
politician	ar			
politician	hi			
politician	ja			
politician	zh			
poll	fr	sondage	m	
poll	de			
poll	es			
poll	it	adattamento	m	
poll	pt	pesquisa	f	
poll	ru			
poll	ar			
poll	hi			
poll	ja			
poll	zh			
pond	fr	étang	m	
pond	de			
pond	es			
pond	it	corpo	m	
pond	pt	lagoa	f	
pond	ru			
pond	ar			
pond	hi			
pond	ja			
pond	zh			
pop	fr	bruit	m	
pop	de			
pop	es			
pop	it	suono	m	
pop	pt	estalo	m	
pop	ru			
pop	ar			
pop	hi			
pop	ja			
pop	zh			
popcorn	fr	popcorn	m	
popcorn	de			
popcorn	es			
popcorn	it	popcorn	m	
popcorn	pt	pipoca	f	
popcorn	ru			
popcorn	ar			
popcorn	hi			
popcorn	ja			
popcorn	zh			
pope	fr	pape	m	
pope	de			
pope	es			
pope	it	testa	f	
pope	pt	papa	f	
pope	ru			
pope	ar			
pope	hi			
pope	ja			
pope	zh			
pork	fr	porc	m	
pork	de			
pork	es			
pork	it	carne	f	
pork	pt	porco	m	
pork	ru			
pork	ar			
pork	hi			
pork	ja			
pork	zh			
port	fr	port	m	
port	de			
port	es			
port	it	porto	m	
port	pt	porto	m	
port	ru			
port	ar			
port	hi			
port	ja			
port	zh			
portion	fr	portion	f	
portion	de			
portion	es			
portion	it	parte	f	
portion	pt	porção	f	
portion	ru			
portion	ar			
portion	hi			
portion	ja			
portion	zh			
positive	fr	positif	m	
positive	de			
positive	es			
positive	it	qualità	f	
positive	pt	positivo	m	
positive	ru			
positive	ar			
positive	hi			
positive	ja			
positive	zh			
possession	fr	possession	f	
possession	de			
possession	es			
possession	it	stato	m	
possession	pt	posse	f	
possession	ru			
possession	ar			
possession	hi			
possession	ja			
possession	zh			
posture	fr	posture	f	
posture	de			
posture	es			
posture	it	posizione	f	
posture	pt	postura	f	
posture	ru			
posture	ar			
posture	hi			
posture	ja			
posture	zh			
potassium	fr	potassium	m	
potassium	de			
potassium	es			
potassium	it	metallo	m	
potassium	pt	potássio	m	
potassium	ru			
potassium	ar			
potassium	hi			
potassium	ja			
potassium	zh			
potato	fr	pomme de terre	f	
potato	de			
potato	es			
potato	it	pianta	f	
potato	pt	batata	f	
potato	ru			
potato	ar			
potato	hi			
potato	ja			
potato	zh			
potter	fr	potier	m	
potter	de			
potter	es			
potter	it	conoscente	m	
potter	pt	oleiro	m	
potter	ru			
potter	ar			
potter	hi			
potter	ja			
potter	zh			
pottery	fr	poterie	f	
pottery	de			
pottery	es			
pottery	it	argilla	f	
pottery	pt	cerâmica	f	
pottery	ru			
pottery	ar			
pottery	hi			
pottery	ja			
pottery	zh			
proton	fr	proton	m	
proton	de			
proton	es			
proton	it	particella	f	
proton	pt	próton	m	
proton	ru			
proton	ar			
proton	hi			
proton	ja			
proton	zh			
proxy	fr	procuration	f	
proxy	de			
proxy	es			
proxy	it	autorità	f	
proxy	pt	procuração	f	
proxy	ru			
proxy	ar			
proxy	hi			
proxy	ja			
proxy	zh			
psyche	fr	psyché	f	
psyche	de			
psyche	es			
psyche	it	spirito	m	
psyche	pt	psique	m	
psyche	ru			
psyche	ar			
psyche	hi			
psyche	ja			
psyche	zh			
puddle	fr	flaque	f	
puddle	de			
puddle	es			
puddle	it	piscina	f	
puddle	pt	poça	f	
puddle	ru			
puddle	ar			
puddle	hi			
puddle	ja			
puddle	zh			
pull	fr	traction	f	
pull	de			
pull	es			
pull	it	sforzo	m	
pull	pt	puxar	m	
pull	ru			
pull	ar			
pull	hi			
pull	ja			
pull	zh			
pulse	fr	pouls	m	
pulse	de			
pulse	es			
pulse	it	sangue	m	
pulse	pt	pulso	m	
pulse	ru			
pulse	ar			
pulse	hi			
pulse	ja			
pulse	zh			
pump	fr	pompe	f	
pump	de			
pump	es			
pump	it	pressione	f	
pump	pt	bomba	f	
pump	ru			
pump	ar			
pump	hi			
pump	ja			
pump	zh			
pumpkin	fr	citrouille	f	
pumpkin	de			
pumpkin	es			
pumpkin	it	frutto	m	
pumpkin	pt	abóbora	f	
pumpkin	ru			
pumpkin	ar			
pumpkin	hi			
pumpkin	ja			
pumpkin	zh			
punishment	fr	punition	f	
punishment	de			
punishment	es			
punishment	it	punizione	f	
punishment	pt	punição	f	
punishment	ru			
punishment	ar			
punishment	hi			
punishment	ja			
punishment	zh			
pupil	fr	élève	m	
pupil	de			
pupil	es			
pupil	it	studente	m	
pupil	pt	aluno	m	
pupil	ru			
pupil	ar			
pupil	hi			
pupil	ja			
pupil	zh			
purity	fr	pureté	f	
purity	de			
purity	es			
purity	it	libertà	f	
purity	pt	pureza	f	
purity	ru			
purity	ar			
purity	hi			
purity	ja			
purity	zh			
purse	fr	sac	m	
purse	de			
purse	es			
purse	it	borsa	f	
purse	pt	bolsa	f	
purse	ru			
purse	ar			
purse	hi			
purse	ja			
purse	zh			
push	fr	poussée	f	
push	de			
push	es			
push	it	applicazione	f	
push	pt	empurrão	m	
push	ru			
